,content,score
84,用了半个月了，忘记评论，@除了续航能力剩下所有都达到了我得满意，855确实强大，玩市面上的主流游戏都毫无压力，这块屏幕我很喜欢，色域很广，miui比任何其他安卓机都好用，各种方便和人性化的功能，虽然单外放，但声音特别大，像素方面也够用，虽比不上p30系列，但是比下有余，总之非常满意。,5
85,东西还可以吧！用着还可以。拿到手之后比mix3要轻很多。现在感觉还是可以的，不卡。不发热。屏幕很大，运行很流畅。,5
86,颜色没有想象中好看，应该买透明版的，其他都满意，屏幕很舒服，最赞的是拍照，镜头真的很好，自动拍照模式相当于自动挡汽车，多数情况都能应付，专业模式拍照能够达到个性需求，很好。再就是修图功能也很强大，拍了照可以马上做些调整，很方便。手机运行速度很快，系统也还比较干净，第一次用小米，感觉小米安卓系统算是很赞的了。耗电量的确比较快，充电也很快。算是互补了。下步抢个小米的无线冲移动电源，这样就能弥补电池尴尬了。手机比较轻便。总的来说相当满意，如果是尊享版更好，因为对摄像头有追求，可惜很难抢。,5
87,小米9手机不错，手机做工出色，4800万像素摄像头拍出来的照片很清楚，解析力出色，噪点控制需要加强算法，超广角摄像头拍风景很棒，支持4k分辨率60p录像拍摄，后置摄像头突出机身，需要保护好镜头，支持快速充电，屏幕清晰，玻璃机身手感不错，容易收集指纹，手机音量也很大，谢谢京东快递师傅及时送货。,5
88,手机屏幕越来越大啦，颜值特别高，拍照我很喜欢，像素很好，性能好，骁龙855很强用起来非常流畅，性价比高，价格亲民，配置高，良心产品。抢了好几次，终于抢到了紫色，好看，颜色比官网的漂亮，舒服，没有图片那种塑料感，摸起来手感高级，舒服，运行流畅，系统依旧是熟悉的MIUI，小爱同学更可爱，好评！,5
89,说真的，作为一个五年的米粉。米酒确实可以，三千块。物有所值。买之前担心看到大家都在说续航是硬伤。买了之后才感觉还行，反正能满足我。充电超级快，一个小时之内绝对充满，指纹解锁也很快，运行也很流畅，拍照杠杠滴，音质也很好，才用三天，目前还没发现什么瑕疵，这个手机又得用三年啦???,5
90,小米9还是蛮好的一款手机，一直都在用小米，855旗舰处理器不错，拍照效果好是亮点，拍照索尼相机就是很清晰，摄像头也更耐磨了，这次有了红外遥控更方便了，NFC功能一直很好用，小爱同学、小爱捷径方便实用，护眼模式很好了，手机的声音也不错，期待小米以后更好,5
91,好看，颜值超高，关键是最近办了公交卡，因为手机有NFC功能，就可以在线充值了，性价比很不错的一款手机，可以不小心摔了一下，幸好有送的钢化膜,5
92,手机真的很惊艳，接触感非常好，紫色也非常的有吸引力，屏占比很高，使用起来也非常流畅。屏下指纹第一次使用，真的非常方便，美中不足就是成功率稍有下降。充电非常快，小米的快充也非常给力。还没有尝试无线充电。电池是有点遗憾，轻度使用一天一充，中度一天两充，重度一天有时三充，不过快充技术稍微弥补了电池的不足。我还是愿意给五星，对这款产品很满意，买了之后没有后悔过。,5
93,性能炸裂，4800万拍照确实不错，比米8有提升，细节方面，续航足够使用一天，快充可以，和发布会说的差不多。一小时左右充满电，无线充电很快。体验很好,5
94,小米9，还是比较好抢的，使用了一段时间，体验很好，无线充电速度很快，4800万拍照确实清晰，虽然屏幕没有三星的顶级屏幕好。但是显示效果还是很不错，后续更新DC调光，总之很好用啦，物超所值,5
95,哈哈，中午收到的速度让我没想到，我以为要等一周的，谁知道两天都没有就到货了。刚刚拿到手里，很轻薄，看着很不错，我朋友也都觉得好看，就我觉得这个紫色有点浅了，没有神秘感，显得有点骚气，现在来说还是比较满意的，先用用再说,5
96,抢了很久才抢到，用了一个多月，非常棒，游戏很强悍，吃鸡很流畅。电话，语音，娱乐，切换随意，性价比之王，外观也很好看！,5
97,本以为至少要等一个星期，没想到三天就到了，给老婆用的，用了段时间，续航时间对于我来说是不够的，但她们女性用绝对够，充电也挺快的，颜值也很高，我现在用的是红米n4x，电池够大（不玩游戏，电话多，电池够大）但充电速度真的很痛苦，下个手机一定要换有快充的。,5
98,发货挺快的，充电很快，手感也不错，颜值也在线。打开应用也快。就是全面屏打开任务栏比较慢，而且容易失误，没有flame系统的操作方便，悬浮球也要点开选择功能。其他的，还是很不错的。,5
99,好  速度快颜值高，简单的说下网友评评论最多的问题吧，屏幕指纹：最好还是用官方的，非官方的删了指纹重新录入识别上还是会有些不准，但在可接受范围内；电量，玩游戏基本上一天得2充，期待无线充电宝到货后的使用效果；拍照，绝对是历代小米拍照效果最好的一部。信号，很稳，最起码比Iqoo强..绝对的3000元手机性价比之王。,5
100,"用了一个月来评价，总结一下，非常完美。别再和8000多的苹果和5000多的华为旗舰比了，没有意义。
       4000元以内基本综合情况最好的就是小米，性价比没得选，颜值确实很高。同价位爱酷拍照跟不上，其实是游戏手机完全男士用的。其他的手机很多连硬件都比不过就不提了。
      如果多关注手机的储存协议什么的，包括屏幕选材，摄像模组，线性马达，大猩猩玻璃，蓝宝石镜面，双频gps等等看得见看不见的，会发现小米就算堆料也是非常的有诚意。
      这一个月重度使用过，没觉得3300的电池不耐用，快充27w也完全足够，没有网传的电池小续航差那么夸张，毕竟白天一直抱着手机的人太少，重度玩家也只是很少数。系统和应用使用流畅感很接近ios的感觉了，安卓机里绝对是最前面的，毕竟855加usf2.1。",5
101,米酒颜值很高，老婆很喜欢，拍照也很清晰，就是电池有点，不耐用，好在27w快充，还赠了个无线的车充，充电都很快，很赞！,5
102,吃鸡不卡拍她更美在惊喜和焦虑中等待京东的快递小哥，盼望着，盼望着，终于今日收到京东小哥的件，急忙打开点亮屏幕， 小米9熟悉的映入眼帘，惊艳，窃喜，犹如美玉一般捧在手心，每每手指滑过，犹如触摸到婴儿的肌肤一般润滑，每一个应用哪么的熟悉，速度飞快的上网体验，没有丝毫卡顿，行云流水，犹如人在云端，@，欲罢不能，没错，购物上京东，手机选小米9,5
103,周二抢上之后很激动，原本说26号发货，结果22号就收到了，手机真心不错，感觉到雷老板的用心了。首先很喜欢屏下指纹，开锁也很快，人脸开锁更是没的说。屏幕也很大，反应灵敏迅速，摄像头也很给力，还有了小爱的单独按键，功能也更齐全了，导航三键可以取消也可以设置出来，两种不同的玩法。还有电池我觉得还可以，中度玩一天没问题，比之前5s好太多了。总之很喜欢，高兴了好几天了?,5
104,"1.手机像素好的很，拍照清晰，多重模式可以选择；
2.855运行速度很快，刚买的还没出现过卡顿，也不敢卡顿；
3.外形好看，很时尚，试着充了会电，充电速度非常快，当然电池容量小，用起来耗电也快。
4.早上下单下午到，速度杆杠的，用京东白条还优惠了10元。",5
105,用了一个月来评的，总体来说很满意，运行速度很快，续航里程没问题，一天完全够用，下班还有四五十的电量。外观造型见仁见智，个人还是比较喜欢的。拍照效果杠杠的,5
106,各方面都挺好的，本来考虑p30觉得价格高太多了。我有不经常拍照。ivoo不太平衡，适合玩游戏，网上说它的系统也有问题。电池也够用了，充电是真的快，一个小时内。米酒的综合性能还是很不错的。,5
107,还是习惯小米的系统，买了爱酷用不惯又退了，再买的米9，都用过后对比，两个手机还是各有所长，爱酷的充电，续航，指纹解锁，文档扫描，全屏对水滴的适配这些都比小米好，小米就是系统好用，换机同步，全面屏手势比爱酷科学太多，短信的骚扰拦很智能，负一屏的栏目更科学，相机更好，无线充电，还是更喜欢小米,5
108,入手第n台小米手机，单就自己用从米5，米8，终于到了米酒。手机的颜值和拍照有了很大的提高，屏幕指纹识别也特别快，刚好618有活动，还送无线充电宝，赶紧入手，美滋滋舒服。打游戏巨流畅，最喜欢的还是MIUI系统，特别好用，操作起来很舒服，在细节上考虑比较多，此外当然是从米5就开始用的NFC，越来越多城市能用，超方便。在附上自己拍的几张照片。,5
